,active,assists,attempted_field_goals,attempted_free_throws,attempted_three_point_field_goals,blocks,date,defensive_rebounds,game_score,location,made_field_goals,made_free_throws,made_three_point_field_goals,offensive_rebounds,opponent,outcome,personal_fouls,plus_minus,points_scored,seconds_played,steals,team,turnovers,player_id
156,True,5,12,12,0,2,2023-03-04,8,32.0,HOME,10,10,0,3,ATLANTA HAWKS,WIN,3,16,30,2132,1,MIAMI HEAT,2,adebaba01
157,True,5,9,6,0,1,2023-03-06,6,17.1,HOME,5,6,0,0,ATLANTA HAWKS,WIN,4,-1,16,2165,3,MIAMI HEAT,2,adebaba01
158,True,1,11,2,0,2,2023-03-08,0,9.9,HOME,8,1,0,1,CLEVELAND CAVALIERS,LOSS,5,-4,17,1722,0,MIAMI HEAT,3,adebaba01
159,True,4,12,4,0,0,2023-03-10,6,15.0,HOME,8,3,0,0,CLEVELAND CAVALIERS,WIN,5,4,19,2239,3,MIAMI HEAT,4,adebaba01
160,True,3,17,0,0,0,2023-03-11,6,4.3,AWAY,7,0,0,1,ORLANDO MAGIC,LOSS,3,-10,14,2522,0,MIAMI HEAT,4,adebaba01
161,True,3,10,8,0,1,2023-03-13,7,13.7,HOME,5,6,0,2,UTAH JAZZ,WIN,2,5,16,2216,1,MIAMI HEAT,3,adebaba01
162,True,3,15,8,0,3,2023-03-15,6,21.9,HOME,10,6,0,2,MEMPHIS GRIZZLIES,WIN,3,20,26,1991,0,MIAMI HEAT,3,adebaba01
163,True,4,17,8,0,0,2023-03-18,3,17.8,AWAY,9,5,0,4,CHICAGO BULLS,LOSS,3,3,23,2040,2,MIAMI HEAT,3,adebaba01
164,True,5,12,9,0,3,2023-03-19,9,21.2,AWAY,7,8,0,1,DETROIT PISTONS,WIN,2,12,22,2369,0,MIAMI HEAT,3,adebaba01
165,True,3,11,6,0,1,2023-03-22,5,11.4,HOME,5,5,0,2,NEW YORK KNICKS,WIN,3,0,15,2370,1,MIAMI HEAT,3,adebaba01
166,True,2,14,0,0,1,2023-03-25,3,11.0,HOME,8,0,0,4,BROOKLYN NETS,LOSS,3,-24,16,2077,1,MIAMI HEAT,4,adebaba01
167,True,4,18,8,0,0,2023-03-28,7,19.4,AWAY,7,7,0,5,TORONTO RAPTORS,LOSS,2,-6,21,2192,1,MIAMI HEAT,0,adebaba01
168,True,4,10,2,0,0,2023-03-29,11,6.5,AWAY,4,1,0,0,NEW YORK KNICKS,LOSS,2,-6,9,2124,1,MIAMI HEAT,3,adebaba01
169,True,2,10,6,0,0,2023-04-04,2,16.6,AWAY,6,6,0,2,DETROIT PISTONS,WIN,3,6,18,1862,2,MIAMI HEAT,1,adebaba01
170,True,1,11,0,0,0,2023-04-06,4,13.8,AWAY,7,0,0,4,PHILADELPHIA 76ERS,WIN,0,7,14,1437,0,MIAMI HEAT,0,adebaba01
171,True,1,3,0,0,0,2023-04-09,1,6.1,HOME,2,0,0,2,ORLANDO MAGIC,WIN,0,1,4,475,1,MIAMI HEAT,0,adebaba01
172,True,0,0,0,0,0,2022-10-19,0,0.0,HOME,0,0,0,0,DENVER NUGGETS,WIN,0,4,0,55,0,UTAH JAZZ,0,agbajoc01
173,True,0,7,2,3,0,2022-10-28,1,4.8,AWAY,4,1,0,0,DENVER NUGGETS,LOSS,2,-6,9,1140,0,UTAH JAZZ,0,agbajoc01
174,True,1,6,5,2,0,2022-10-29,1,5.9,HOME,2,3,0,3,MEMPHIS GRIZZLIES,WIN,0,-12,7,1065,0,UTAH JAZZ,0,agbajoc01
175,True,0,6,0,1,0,2022-10-31,2,0.7000000000000001,HOME,2,0,0,1,MEMPHIS GRIZZLIES,WIN,3,6,4,1269,0,UTAH JAZZ,0,agbajoc01
176,True,0,0,0,0,0,2022-11-04,0,0.0,AWAY,0,0,0,0,LOS ANGELES LAKERS,WIN,0,2,0,77,0,UTAH JAZZ,0,agbajoc01
177,True,0,0,0,0,0,2022-11-07,2,0.2,HOME,0,0,0,0,LOS ANGELES LAKERS,WIN,1,0,0,389,0,UTAH JAZZ,0,agbajoc01
178,True,0,0,0,0,0,2022-11-30,0,-0.4,HOME,0,0,0,0,LOS ANGELES CLIPPERS,WIN,1,-2,0,111,0,UTAH JAZZ,0,agbajoc01
179,True,0,2,0,1,0,2022-12-02,0,5.0,HOME,2,0,1,0,INDIANA PACERS,WIN,1,0,5,209,1,UTAH JAZZ,0,agbajoc01
180,True,0,0,0,0,0,2022-12-07,0,0.0,HOME,0,0,0,0,GOLDEN STATE WARRIORS,WIN,0,4,0,24,0,UTAH JAZZ,0,agbajoc01
181,True,0,2,0,1,0,2022-12-09,2,5.3,HOME,2,0,1,1,MINNESOTA TIMBERWOLVES,LOSS,1,-4,5,720,0,UTAH JAZZ,0,agbajoc01
182,True,0,8,0,5,0,2022-12-10,1,1.4,AWAY,2,0,2,1,DENVER NUGGETS,LOSS,2,2,6,1176,0,UTAH JAZZ,0,agbajoc01
183,True,0,1,0,1,0,2022-12-13,0,-1.1,HOME,0,0,0,0,NEW ORLEANS PELICANS,WIN,1,-4,0,230,0,UTAH JAZZ,0,agbajoc01
184,True,1,5,2,3,0,2022-12-17,1,1.5,AWAY,2,0,0,0,MILWAUKEE BUCKS,LOSS,0,-4,4,441,0,UTAH JAZZ,0,agbajoc01
185,True,1,2,0,1,0,2022-12-19,0,-1.1,AWAY,0,0,0,0,CLEVELAND CAVALIERS,LOSS,1,-2,0,375,0,UTAH JAZZ,0,agbajoc01
186,True,0,2,0,2,0,2022-12-20,0,2.0,AWAY,1,0,1,0,DETROIT PISTONS,WIN,0,-6,3,159,0,UTAH JAZZ,0,agbajoc01
187,True,0,1,0,1,0,2022-12-22,1,-0.4,HOME,0,0,0,0,WASHINGTON WIZARDS,WIN,0,-8,0,166,0,UTAH JAZZ,0,agbajoc01
188,True,0,2,0,2,0,2023-01-03,0,-2.4,HOME,0,0,0,0,SACRAMENTO KINGS,LOSS,0,6,0,425,0,UTAH JAZZ,1,agbajoc01
189,True,0,5,0,4,0,2023-01-05,1,7.8,AWAY,4,0,3,0,HOUSTON ROCKETS,WIN,4,8,11,1060,0,UTAH JAZZ,0,agbajoc01
190,True,1,7,1,4,0,2023-01-07,0,17.5,AWAY,7,1,4,1,CHICAGO BULLS,LOSS,2,-8,19,1269,0,UTAH JAZZ,0,agbajoc01
191,True,0,2,0,2,0,2023-01-08,2,-1.1,AWAY,0,0,0,1,MEMPHIS GRIZZLIES,LOSS,0,-6,0,1279,0,UTAH JAZZ,1,agbajoc01
192,True,2,4,0,2,0,2023-01-10,3,1.4,HOME,1,0,0,1,CLEVELAND CAVALIERS,WIN,3,-2,2,1077,0,UTAH JAZZ,0,agbajoc01
193,True,2,4,0,3,2,2023-01-13,3,5.3,HOME,1,0,1,2,ORLANDO MAGIC,WIN,1,23,3,1559,0,UTAH JAZZ,0,agbajoc01
194,True,1,3,2,0,0,2023-01-14,1,0.7000000000000001,HOME,1,1,0,0,PHILADELPHIA 76ERS,LOSS,3,-3,3,1241,1,UTAH JAZZ,1,agbajoc01
195,True,0,8,2,4,1,2023-01-16,1,14.1,AWAY,6,2,3,1,MINNESOTA TIMBERWOLVES,WIN,1,3,17,1876,0,UTAH JAZZ,1,agbajoc01
196,True,1,2,0,0,1,2023-01-18,2,3.5,HOME,2,0,0,1,LOS ANGELES CLIPPERS,WIN,4,8,4,1248,0,UTAH JAZZ,1,agbajoc01
197,True,0,0,0,0,0,2023-01-20,1,0.30000000000000004,HOME,0,0,0,0,BROOKLYN NETS,LOSS,0,10,0,759,0,UTAH JAZZ,0,agbajoc01
198,True,2,7,0,5,0,2023-01-23,4,5.7,HOME,3,0,2,0,CHARLOTTE HORNETS,WIN,3,18,8,1210,1,UTAH JAZZ,1,agbajoc01
199,True,2,1,0,1,0,2023-01-25,0,2.1,AWAY,0,0,0,2,PORTLAND TRAIL BLAZERS,LOSS,0,0,0,695,0,UTAH JAZZ,0,agbajoc01
200,True,0,3,2,2,0,2023-01-28,1,-0.6000000000000001,HOME,1,2,0,2,DALLAS MAVERICKS,WIN,4,2,4,1058,0,UTAH JAZZ,3,agbajoc01
201,True,0,3,0,3,0,2023-02-01,0,7.1,HOME,2,0,2,2,TORONTO RAPTORS,WIN,0,-6,6,1000,1,UTAH JAZZ,0,agbajoc01
202,True,0,6,0,5,0,2023-02-03,2,7.8,HOME,4,0,3,0,ATLANTA HAWKS,LOSS,3,4,11,1440,0,UTAH JAZZ,0,agbajoc01
203,True,0,3,0,3,0,2023-02-06,0,0.9,HOME,1,0,1,0,DALLAS MAVERICKS,LOSS,1,-11,3,808,0,UTAH JAZZ,0,agbajoc01
204,True,1,4,0,2,0,2023-02-08,2,-0.5,HOME,0,0,0,2,MINNESOTA TIMBERWOLVES,LOSS,1,0,0,1460,0,UTAH JAZZ,0,agbajoc01
205,True,0,3,0,2,0,2023-02-10,1,2.0,AWAY,2,0,1,0,TORONTO RAPTORS,WIN,5,-16,5,1130,0,UTAH JAZZ,0,agbajoc01
206,True,1,2,0,1,0,2023-02-11,1,5.0,AWAY,2,0,1,0,NEW YORK KNICKS,LOSS,1,6,5,1141,0,UTAH JAZZ,0,agbajoc01
207,True,1,7,0,4,0,2023-02-13,2,5.6,AWAY,3,0,2,2,INDIANA PACERS,WIN,1,8,8,1764,0,UTAH JAZZ,1,agbajoc01
208,True,1,12,0,8,0,2023-02-15,0,12.0,AWAY,7,0,3,1,MEMPHIS GRIZZLIES,LOSS,2,-9,17,2323,1,UTAH JAZZ,1,agbajoc01
209,True,3,11,2,8,0,2023-02-23,1,7.4,HOME,4,1,3,3,OKLAHOMA CITY THUNDER,WIN,4,-16,12,1317,1,UTAH JAZZ,2,agbajoc01
210,True,1,8,4,5,1,2023-02-25,3,12.3,HOME,4,4,2,0,SAN ANTONIO SPURS,WIN,0,20,14,1860,0,UTAH JAZZ,0,agbajoc01
211,True,1,8,0,7,1,2023-02-28,1,6.3,HOME,3,0,3,0,SAN ANTONIO SPURS,LOSS,0,9,9,1112,1,UTAH JAZZ,1,agbajoc01
212,True,2,11,0,9,0,2023-03-03,3,1.2,AWAY,3,0,2,0,OKLAHOMA CITY THUNDER,LOSS,4,-19,8,1704,1,UTAH JAZZ,2,agbajoc01
213,True,2,10,5,6,0,2023-03-05,1,11.9,AWAY,4,5,1,0,OKLAHOMA CITY THUNDER,LOSS,1,0,14,1843,2,UTAH JAZZ,0,agbajoc01
214,True,2,11,2,6,0,2023-03-07,1,-3.2,AWAY,2,1,1,0,DALLAS MAVERICKS,LOSS,4,-3,6,1554,0,UTAH JAZZ,2,agbajoc01
215,True,0,10,0,8,1,2023-03-09,2,7.1,AWAY,5,0,4,0,ORLANDO MAGIC,WIN,3,9,14,1884,0,UTAH JAZZ,2,agbajoc01
216,True,1,10,2,7,0,2023-03-11,1,7.2,AWAY,3,2,2,2,CHARLOTTE HORNETS,WIN,1,17,10,2031,1,UTAH JAZZ,0,agbajoc01
217,True,1,11,2,5,0,2023-03-13,1,9.2,AWAY,6,1,1,3,MIAMI HEAT,LOSS,3,-11,14,1743,1,UTAH JAZZ,2,agbajoc01
218,True,3,11,0,8,0,2023-03-18,1,12.7,HOME,6,0,4,0,BOSTON CELTICS,WIN,1,16,16,2184,0,UTAH JAZZ,0,agbajoc01
219,True,3,14,5,10,1,2023-03-20,4,22.9,HOME,8,5,6,1,SACRAMENTO KINGS,WIN,3,18,27,1992,0,UTAH JAZZ,1,agbajoc01
220,True,3,7,2,4,0,2023-03-22,3,4.3,HOME,2,1,2,0,PORTLAND TRAIL BLAZERS,LOSS,3,-13,7,1928,1,UTAH JAZZ,1,agbajoc01
221,True,2,8,5,4,0,2023-03-24,0,2.4,HOME,1,4,0,2,MILWAUKEE BUCKS,LOSS,2,-21,6,1524,1,UTAH JAZZ,1,agbajoc01
222,True,4,15,2,7,3,2023-03-25,2,17.5,AWAY,8,1,3,1,SACRAMENTO KINGS,LOSS,0,-10,20,2161,0,UTAH JAZZ,1,agbajoc01
223,True,1,8,0,7,0,2023-03-27,3,0.9,HOME,3,0,3,1,PHOENIX SUNS,LOSS,5,1,9,1465,0,UTAH JAZZ,4,agbajoc01
224,True,3,7,4,6,2,2023-03-29,1,8.3,AWAY,2,4,2,0,SAN ANTONIO SPURS,WIN,1,-1,10,1470,0,UTAH JAZZ,1,agbajoc01
225,True,2,12,2,6,0,2023-03-31,5,6.3,AWAY,4,2,2,2,BOSTON CELTICS,LOSS,3,-3,12,1783,0,UTAH JAZZ,2,agbajoc01
226,True,1,13,5,7,0,2023-04-02,0,14.0,AWAY,6,5,2,2,BROOKLYN NETS,LOSS,1,-1,19,1727,0,UTAH JAZZ,0,agbajoc01
227,True,3,15,4,8,2,2023-04-04,3,18.4,HOME,7,4,4,1,LOS ANGELES LAKERS,LOSS,0,-1,22,2289,0,UTAH JAZZ,1,agbajoc01
228,True,0,18,2,8,0,2023-04-06,1,-0.30000000000000004,HOME,6,1,0,0,OKLAHOMA CITY THUNDER,LOSS,5,-7,13,1839,0,UTAH JAZZ,1,agbajoc01
229,True,3,25,5,11,0,2023-04-08,2,14.5,HOME,10,5,3,1,DENVER NUGGETS,WIN,1,-1,28,2108,1,UTAH JAZZ,4,agbajoc01
230,True,8,13,0,3,0,2023-04-09,1,4.6,AWAY,4,0,0,0,LOS ANGELES LAKERS,LOSS,2,-7,8,1601,1,UTAH JAZZ,2,agbajoc01
231,True,1,14,2,8,1,2022-10-19,9,16.7,HOME,7,1,3,2,NEW YORK KNICKS,WIN,1,18,18,2339,1,MEMPHIS GRIZZLIES,0,aldamsa01
232,True,3,11,4,3,3,2022-10-21,5,8.8,AWAY,3,2,0,4,HOUSTON ROCKETS,WIN,1,22,8,1862,1,MEMPHIS GRIZZLIES,1,aldamsa01
233,True,0,4,3,3,0,2022-10-22,4,4.6,AWAY,2,3,1,2,DALLAS MAVERICKS,LOSS,5,-10,8,1247,0,MEMPHIS GRIZZLIES,2,aldamsa01
234,True,0,8,3,4,1,2022-10-24,2,17.1,HOME,6,3,2,2,BROOKLYN NETS,WIN,1,17,17,1944,1,MEMPHIS GRIZZLIES,0,aldamsa01
235,True,1,6,0,4,2,2022-10-27,2,3.7,AWAY,2,0,0,0,SACRAMENTO KINGS,WIN,4,1,4,1793,2,MEMPHIS GRIZZLIES,0,aldamsa01
236,True,1,8,3,1,0,2022-10-29,3,3.2,AWAY,4,2,0,0,UTAH JAZZ,LOSS,5,-10,10,1774,0,MEMPHIS GRIZZLIES,2,aldamsa01
237,True,1,7,2,1,1,2022-10-31,4,2.3,AWAY,1,1,0,4,UTAH JAZZ,LOSS,3,3,3,1421,0,MEMPHIS GRIZZLIES,0,aldamsa01
238,True,0,8,2,4,2,2022-11-02,4,10.1,AWAY,4,1,2,3,PORTLAND TRAIL BLAZERS,WIN,3,0,11,1739,0,MEMPHIS GRIZZLIES,0,aldamsa01
239,True,1,9,0,5,2,2022-11-04,4,9.9,HOME,5,0,2,1,CHARLOTTE HORNETS,WIN,2,19,12,1261,1,MEMPHIS GRIZZLIES,2,aldamsa01
240,True,2,9,1,4,0,2022-11-06,10,4.3,HOME,2,0,0,0,WASHINGTON WIZARDS,WIN,3,6,4,1614,3,MEMPHIS GRIZZLIES,0,aldamsa01
241,True,0,7,0,6,0,2022-11-07,0,4.6,HOME,3,0,2,1,BOSTON CELTICS,LOSS,1,-16,8,1109,0,MEMPHIS GRIZZLIES,0,aldamsa01
242,True,1,5,0,2,1,2022-11-09,3,10.0,AWAY,3,0,1,4,SAN ANTONIO SPURS,WIN,2,7,7,1379,1,MEMPHIS GRIZZLIES,0,aldamsa01
243,True,0,7,2,2,1,2022-11-11,6,11.7,HOME,5,1,1,1,MINNESOTA TIMBERWOLVES,WIN,3,10,12,2060,2,MEMPHIS GRIZZLIES,1,aldamsa01
244,True,2,11,0,4,3,2022-11-13,5,13.1,AWAY,6,0,3,2,WASHINGTON WIZARDS,LOSS,5,3,15,1724,1,MEMPHIS GRIZZLIES,2,aldamsa01
245,True,1,6,2,3,0,2022-11-15,6,7.6,AWAY,3,1,1,1,NEW ORLEANS PELICANS,LOSS,3,-2,8,1492,1,MEMPHIS GRIZZLIES,0,aldamsa01
246,True,1,9,4,7,0,2022-11-18,5,13.5,HOME,4,4,3,2,OKLAHOMA CITY THUNDER,WIN,1,2,15,1386,0,MEMPHIS GRIZZLIES,0,aldamsa01
247,True,1,7,4,4,0,2022-11-20,3,5.7,AWAY,2,3,1,0,BROOKLYN NETS,LOSS,1,-13,8,1266,1,MEMPHIS GRIZZLIES,0,aldamsa01
248,True,2,9,0,4,1,2022-11-22,1,6.8,HOME,3,0,1,1,SACRAMENTO KINGS,LOSS,3,-18,7,983,3,MEMPHIS GRIZZLIES,0,aldamsa01
249,True,1,7,0,3,0,2022-11-27,3,3.4,AWAY,3,0,1,1,NEW YORK KNICKS,WIN,3,4,7,1062,0,MEMPHIS GRIZZLIES,1,aldamsa01
250,True,2,5,0,1,0,2022-11-30,1,1.8,AWAY,2,0,0,2,MINNESOTA TIMBERWOLVES,LOSS,4,-14,4,1013,0,MEMPHIS GRIZZLIES,1,aldamsa01
251,True,3,6,6,5,3,2022-12-02,4,14.3,HOME,3,5,2,1,PHILADELPHIA 76ERS,WIN,1,10,13,1308,0,MEMPHIS GRIZZLIES,1,aldamsa01
252,True,5,5,0,3,2,2022-12-04,6,7.5,AWAY,2,0,1,1,DETROIT PISTONS,WIN,3,5,5,1091,0,MEMPHIS GRIZZLIES,1,aldamsa01
253,True,2,12,0,5,1,2022-12-05,10,17.7,HOME,8,0,2,0,MIAMI HEAT,WIN,3,6,18,2017,1,MEMPHIS GRIZZLIES,0,aldamsa01
254,True,3,8,2,4,0,2022-12-07,4,13.2,HOME,5,2,2,1,OKLAHOMA CITY THUNDER,WIN,3,9,14,1335,1,MEMPHIS GRIZZLIES,1,aldamsa01
255,True,0,4,4,3,0,2022-12-09,3,10.5,HOME,2,3,2,2,DETROIT PISTONS,WIN,1,4,9,1103,2,MEMPHIS GRIZZLIES,0,aldamsa01
256,True,2,8,7,5,0,2022-12-12,5,13.1,HOME,4,6,2,0,ATLANTA HAWKS,WIN,1,5,16,1237,0,MEMPHIS GRIZZLIES,1,aldamsa01
257,True,1,6,5,3,0,2022-12-15,3,11.8,HOME,4,4,2,0,MILWAUKEE BUCKS,WIN,2,28,14,1615,1,MEMPHIS GRIZZLIES,1,aldamsa01
258,True,1,5,5,2,1,2022-12-17,4,6.8,AWAY,1,5,0,1,OKLAHOMA CITY THUNDER,LOSS,1,0,7,1001,0,MEMPHIS GRIZZLIES,0,aldamsa01
259,True,1,4,0,1,0,2022-12-20,3,4.8,AWAY,3,0,0,0,DENVER NUGGETS,LOSS,3,-4,6,843,1,MEMPHIS GRIZZLIES,1,aldamsa01
260,True,1,7,2,2,2,2022-12-23,3,8.8,AWAY,4,0,2,1,PHOENIX SUNS,WIN,2,3,10,1211,0,MEMPHIS GRIZZLIES,0,aldamsa01
261,True,2,7,2,6,1,2022-12-25,2,5.4,AWAY,3,0,3,0,GOLDEN STATE WARRIORS,LOSS,2,-8,9,1247,0,MEMPHIS GRIZZLIES,1,aldamsa01
262,True,0,1,0,1,1,2022-12-27,0,3.4,HOME,1,0,1,0,PHOENIX SUNS,LOSS,0,-24,3,884,0,MEMPHIS GRIZZLIES,0,aldamsa01
263,True,1,6,2,3,0,2022-12-29,4,3.4,AWAY,2,1,1,1,TORONTO RAPTORS,WIN,1,3,6,818,0,MEMPHIS GRIZZLIES,1,aldamsa01
264,True,2,6,2,3,1,2023-01-04,3,7.6,AWAY,3,2,0,0,CHARLOTTE HORNETS,WIN,1,17,8,1211,0,MEMPHIS GRIZZLIES,0,aldamsa01
265,True,1,4,0,4,0,2023-01-05,2,-4.7,AWAY,0,0,0,0,ORLANDO MAGIC,WIN,3,-10,0,780,0,MEMPHIS GRIZZLIES,2,aldamsa01
266,True,2,10,0,4,1,2023-01-08,1,11.8,HOME,5,0,2,4,UTAH JAZZ,WIN,1,10,12,1039,0,MEMPHIS GRIZZLIES,0,aldamsa01
267,True,0,5,2,1,0,2023-01-09,3,13.0,HOME,5,2,1,0,SAN ANTONIO SPURS,WIN,1,12,13,1067,2,MEMPHIS GRIZZLIES,1,aldamsa01
268,True,0,4,2,2,1,2023-01-11,5,5.8,HOME,2,1,2,0,SAN ANTONIO SPURS,WIN,0,11,7,1366,0,MEMPHIS GRIZZLIES,1,aldamsa01
269,True,1,9,6,4,0,2023-01-14,3,16.2,AWAY,6,4,1,1,INDIANA PACERS,WIN,1,-14,17,1566,2,MEMPHIS GRIZZLIES,0,aldamsa01
270,True,1,6,0,5,0,2023-01-16,4,2.4,HOME,2,0,2,1,PHOENIX SUNS,WIN,2,0,6,1345,0,MEMPHIS GRIZZLIES,2,aldamsa01
271,True,0,8,0,6,1,2023-01-18,2,13.7,HOME,6,0,4,0,CLEVELAND CAVALIERS,WIN,1,-8,16,1171,1,MEMPHIS GRIZZLIES,1,aldamsa01
272,True,0,4,4,2,0,2023-01-20,3,2.7,AWAY,1,2,0,2,LOS ANGELES LAKERS,LOSS,1,3,4,899,1,MEMPHIS GRIZZLIES,1,aldamsa01
273,True,2,3,0,3,0,2023-01-22,1,-2.2,AWAY,0,0,0,0,PHOENIX SUNS,LOSS,2,-22,0,711,1,MEMPHIS GRIZZLIES,2,aldamsa01
274,True,2,5,3,5,0,2023-01-23,0,5.9,AWAY,2,2,2,0,SACRAMENTO KINGS,LOSS,1,-14,8,858,0,MEMPHIS GRIZZLIES,0,aldamsa01
275,True,0,5,2,2,0,2023-01-25,2,11.6,AWAY,5,1,2,1,GOLDEN STATE WARRIORS,LOSS,2,2,13,1233,0,MEMPHIS GRIZZLIES,0,aldamsa01
276,True,1,9,0,6,0,2023-01-27,4,0.4,AWAY,2,0,1,0,MINNESOTA TIMBERWOLVES,LOSS,0,-3,5,1114,0,MEMPHIS GRIZZLIES,1,aldamsa01
277,True,2,1,2,1,0,2023-01-29,2,4.6,HOME,0,2,0,1,INDIANA PACERS,WIN,1,4,2,912,1,MEMPHIS GRIZZLIES,0,aldamsa01
278,True,0,7,0,2,0,2023-02-01,2,7.7,HOME,5,0,0,0,PORTLAND TRAIL BLAZERS,LOSS,0,-15,10,1052,0,MEMPHIS GRIZZLIES,0,aldamsa01
279,True,1,15,3,7,0,2023-02-02,10,13.8,AWAY,7,3,4,0,CLEVELAND CAVALIERS,LOSS,3,-4,21,2039,1,MEMPHIS GRIZZLIES,3,aldamsa01
280,True,4,11,3,8,2,2023-02-05,6,12.3,HOME,5,3,2,0,TORONTO RAPTORS,LOSS,0,5,15,1921,0,MEMPHIS GRIZZLIES,3,aldamsa01
281,True,1,6,0,4,1,2023-02-07,3,4.5,HOME,2,0,1,2,CHICAGO BULLS,WIN,2,-1,5,1010,1,MEMPHIS GRIZZLIES,1,aldamsa01
282,True,0,8,4,5,0,2023-02-10,3,16.0,HOME,6,3,3,1,MINNESOTA TIMBERWOLVES,WIN,0,4,18,1219,0,MEMPHIS GRIZZLIES,0,aldamsa01
283,True,1,11,3,9,2,2023-02-12,7,4.5,AWAY,2,3,2,0,BOSTON CELTICS,LOSS,2,-17,9,1650,1,MEMPHIS GRIZZLIES,2,aldamsa01
284,True,2,8,0,2,0,2023-02-15,1,11.1,HOME,4,0,2,2,UTAH JAZZ,WIN,0,18,10,1284,2,MEMPHIS GRIZZLIES,0,aldamsa01
285,True,1,5,4,3,1,2023-02-23,0,1.9,AWAY,2,2,0,0,PHILADELPHIA 76ERS,LOSS,5,6,6,910,0,MEMPHIS GRIZZLIES,0,aldamsa01
286,True,1,6,0,5,0,2023-02-25,4,5.1,HOME,2,0,1,2,DENVER NUGGETS,WIN,2,14,5,1370,2,MEMPHIS GRIZZLIES,1,aldamsa01
287,True,1,7,0,2,0,2023-02-28,2,4.3,HOME,3,0,0,1,LOS ANGELES LAKERS,WIN,0,14,6,927,0,MEMPHIS GRIZZLIES,0,aldamsa01
288,True,1,6,0,1,1,2023-03-01,5,8.9,AWAY,4,0,1,0,HOUSTON ROCKETS,WIN,1,-11,9,1249,0,MEMPHIS GRIZZLIES,0,aldamsa01
289,True,2,4,2,3,1,2023-03-03,4,-2.1,AWAY,0,1,0,0,DENVER NUGGETS,LOSS,3,-14,1,1407,0,MEMPHIS GRIZZLIES,2,aldamsa01
290,True,0,8,1,3,0,2023-03-05,0,3.4,AWAY,4,0,1,0,LOS ANGELES CLIPPERS,LOSS,3,-13,9,1180,0,MEMPHIS GRIZZLIES,0,aldamsa01
291,True,1,8,2,4,1,2023-03-07,5,6.5,AWAY,4,1,2,0,LOS ANGELES LAKERS,LOSS,5,0,11,1588,0,MEMPHIS GRIZZLIES,1,aldamsa01
292,True,1,9,2,5,0,2023-03-09,5,13.3,HOME,5,2,3,2,GOLDEN STATE WARRIORS,WIN,0,16,15,1773,0,MEMPHIS GRIZZLIES,1,aldamsa01
293,True,1,10,0,4,1,2023-03-11,3,6.9,HOME,5,0,0,2,DALLAS MAVERICKS,WIN,2,6,10,1357,0,MEMPHIS GRIZZLIES,1,aldamsa01
294,True,3,5,4,1,0,2023-03-13,9,8.7,AWAY,3,4,0,0,DALLAS MAVERICKS,WIN,2,11,10,1290,0,MEMPHIS GRIZZLIES,3,aldamsa01
295,True,4,8,2,5,0,2023-03-15,1,5.0,AWAY,2,1,0,3,MIAMI HEAT,LOSS,0,-8,5,1247,0,MEMPHIS GRIZZLIES,0,aldamsa01
296,True,0,8,0,4,1,2023-03-17,2,-0.6000000000000001,AWAY,1,0,1,3,SAN ANTONIO SPURS,WIN,2,-5,3,1033,0,MEMPHIS GRIZZLIES,1,aldamsa01
297,True,1,3,0,0,1,2023-03-18,1,5.0,HOME,2,0,0,2,GOLDEN STATE WARRIORS,WIN,2,-10,4,1083,0,MEMPHIS GRIZZLIES,0,aldamsa01
298,True,2,12,9,6,0,2023-03-20,9,22.8,HOME,6,8,2,5,DALLAS MAVERICKS,WIN,1,4,22,1672,0,MEMPHIS GRIZZLIES,0,aldamsa01
299,True,1,5,0,3,0,2023-03-22,1,3.9,HOME,2,0,1,0,HOUSTON ROCKETS,WIN,1,9,5,1265,1,MEMPHIS GRIZZLIES,0,aldamsa01
300,True,2,2,2,2,0,2023-03-24,5,9.6,HOME,2,2,2,1,HOUSTON ROCKETS,WIN,1,28,8,1576,1,MEMPHIS GRIZZLIES,2,aldamsa01
301,True,1,3,0,3,0,2023-03-26,4,-1.0,AWAY,0,0,0,0,ATLANTA HAWKS,WIN,2,8,0,1114,0,MEMPHIS GRIZZLIES,0,aldamsa01
302,True,1,5,2,1,1,2023-03-28,4,9.2,HOME,3,2,1,1,ORLANDO MAGIC,WIN,2,4,9,1436,2,MEMPHIS GRIZZLIES,2,aldamsa01
303,True,1,7,4,2,1,2023-03-29,5,17.3,HOME,6,3,2,3,LOS ANGELES CLIPPERS,LOSS,2,-1,17,1958,1,MEMPHIS GRIZZLIES,2,aldamsa01
304,True,0,9,5,1,1,2023-03-31,6,9.4,HOME,4,5,0,2,LOS ANGELES CLIPPERS,WIN,2,0,13,980,0,MEMPHIS GRIZZLIES,2,aldamsa01
305,True,1,3,0,2,0,2023-04-02,3,2.1,AWAY,1,0,1,0,CHICAGO BULLS,LOSS,2,-12,3,1054,0,MEMPHIS GRIZZLIES,0,aldamsa01
306,True,4,7,2,4,0,2023-04-04,9,9.4,HOME,3,1,1,2,PORTLAND TRAIL BLAZERS,WIN,1,8,8,1397,1,MEMPHIS GRIZZLIES,2,aldamsa01
307,True,1,4,0,1,0,2023-04-05,1,0.2,AWAY,1,0,0,0,NEW ORLEANS PELICANS,LOSS,1,-4,2,417,0,MEMPHIS GRIZZLIES,0,aldamsa01
